,Unnamed: 0,lyrics,genre
12680,12680,All tangled up like winter,Indie
12681,12681,Bramble branch of brown tree,Indie
12682,12682,Cut the very life of,Indie
12683,12683,Her blood bank that billows,Indie
12684,12684,Up from below her,Indie
12685,12685,Skirt and sunlit blouses,Indie
12686,12686,Kangaroo mommy,Indie
12687,12687,Rapunzel and a tomboy,Indie
12688,12688,Fatherless a heart broke,Indie
12689,12689,"A hankering, a steak knife",Indie
12690,12690,"A wallowing a child,",Indie
12691,12691,A banquet a hollycaust,Indie
12692,12692,"A pussy wussy willow,",Indie
12693,12693,"Marshmallow, a mantra,",Indie
12694,12694,A temper tantric tantrum,Indie
12695,12695,A full steam ahead and,Indie
12696,12696,Watch out here I come,Indie
12697,12697,A Te solo buon Signore,Folk
12698,12698,Si confanno gloria e onore,Folk
12699,12699,A Te ogni laude et benedizione,Folk
12700,12700,A Te solo si confanno,Folk
12701,12701,Che lAltissimo Tu sei,Folk
12702,12702,E nullomo degno,Folk
12703,12703,Te mentovare,Folk
12704,12704,Sii laudato Mio Signore,Folk
12705,12705,Con le Tue creature,Folk
12706,12706,Specialmente Frate Sole,Folk
12707,12707,E la sua luce,Folk
12708,12708,Tu ci illumini di lui,Folk
12709,12709,Ch bellezza e splendore,Folk
12710,12710,Ed altissimo Signore porta il segno,Folk
12711,12711,Sii laudato Mio Signore,Folk
12712,12712,Per sorelle Luna e Stelle,Folk
12713,12713,Ed in cielo le hai formate,Folk
12714,12714,Chiare e belle,Folk
12715,12715,Sii laudato per Frate Vento,Folk
12716,12716,"Aria, nuvole e maltempo",Folk
12717,12717,Che alle Tue creature,Folk
12718,12718,Dan sostentamento,Folk
12719,12719,Sii laudato Mio Signore,Folk
12720,12720,Per sorella nostra Acqua,Folk
12721,12721,Bella e casta molto utile e preziosa,Folk
12722,12722,Sii laudato per Frate Folgo,Folk
12723,12723,Che ci illumina la notte,Folk
12724,12724,Ed bello e giocondo,Folk
12725,12725,E robusto e forte,Folk
12726,12726,Sii laudato Mio Signore,Folk
12727,12727,Per la nostra Madre Terra,Folk
12728,12728,Ella che ci sostenta e ci governa,Folk
12729,12729,Sii laudato Mio Signore,Folk
12730,12730,Vari frutti lei produce,Folk
12731,12731,Molti fiori coloriti,Folk
12732,12732,E verde erba,Folk
12733,12733,Sii laudato per coloro,Folk
12734,12734,Che perdonano per il Tuo amore,Folk
12735,12735,Sopportando infermit,Folk
12736,12736,E tribolazione,Folk
12737,12737,E beati sian coloro,Folk
12738,12738,Che cammineranno in pace,Folk
12739,12739,Che da Te buon Signore,Folk
12740,12740,Avran corona,Folk
12741,12741,Sii laudato Mio Signore,Folk
12742,12742,Per la Morte Corporale,Folk
12743,12743,Che da lei nessun che vive,Folk
12744,12744,Pu scappare,Folk
12745,12745,E beati saran quelli,Folk
12746,12746,Nella Tua volont,Folk
12747,12747,Che Sorella Morte,Folk
12748,12748,Non gli far male,Folk
12749,12749,Fame,R&B
12750,12750,You are the last one to walk away,R&B
12751,12751,You are the silence in my everyday,R&B
12752,12752,The separation never seems to smile,R&B
12753,12753,The situation leaves you in denial,R&B
12754,12754,It's just the same,R&B
12755,12755,Not concerned about the fame,R&B
12756,12756,You give an inch and ...,R&B
12757,12757,Run and tear your family wild,R&B
12758,12758,When history's comin' back in style,R&B
12759,12759,Hurry up and run it through,R&B
12760,12760,Gonna live forever if I get it together,R&B
12761,12761,Just the same,R&B
12762,12762,Not concerned about the fame,R&B
12763,12763,You're so cliche I am in pain,R&B
12764,12764,I'm not concerned about the fame,R&B
12765,12765,The fame...,R&B
12766,12766,Laughing like the 4th of July,R&B
12767,12767,When kingdom come has come on by,R&B
12768,12768,Hurry up and run it through,R&B
12769,12769,"Man, I know you wanna...",R&B
12770,12770,smell the marijuana,R&B
12771,12771,All the same,R&B
12772,12772,Not concerned about the fame,R&B
12773,12773,You're so cliche I am in pain,R&B
12774,12774,Not concerned about the fame,R&B
12775,12775,The fame...,R&B
12776,12776,Running out of reasons why,R&B
12777,12777,This is the fastest that I've ever died,R&B
12778,12778,Hurry up and run it through,R&B
12779,12779,"Gonna live forever, if I get it together",R&B
12780,12780,Just the same,R&B
12781,12781,Not concerned about the fame,R&B
12782,12782,You're so cliche I am in pain,R&B
12783,12783,I'm not concerned about the fame,R&B
12784,12784,The fame...,R&B
12785,12785,"Measure me in metered lines, in one decisive stare, the time it takes to get from here to there. My ribs that show through t-shirts and these shoes I got for free; I'm unconsoled, I'm lonely. I am so much better than I used to be. Terrified of telephones and shopping mall, and knives, and drowning in the pools of over lives. Rely a bit to heavily on alcohol and irony. Get clobbered on by courtesy, in love with love, and lousy poetry. And I'm leaning on a broken fence between Past and Present tense. And I'm losing all these stupid games that I swore I'd never play. And it almost feels okay. Circumnavigate this body of wonder and uncertainty. Armed with every previous failure, and amateur cartography, I breathe in deep before I spread these maps out on my bedroom floor. Leaving. Wave goodbye. Losing, but I'll try, with the last ways left, to remember. Sing my imperfect offering.",Indie
12786,12786,Walking in my sleep,Indie
12787,12787,Like the naked trees,Indie
12788,12788,Will they wake up again?,Indie
12789,12789,"Do they sleep, do they dream?",Indie
12790,12790,Feel it as the wind strokes my skin,Indie
12791,12791,I am moved by the chill,Indie
12792,12792,Hear the winter bird sing,Indie
12793,12793,[Chorus],Indie
12794,12794,My tears are always frozen,Indie
12795,12795,I can see the air I breathe,Indie
12796,12796,Got my fingers painting pictures,Indie
12797,12797,On the glass in front of me,Indie
12798,12798,Lay me by the frozen river,Indie
12799,12799,Where the boats have passed me by,Indie
12800,12800,All I need is to remember,Indie
12801,12801,How it was to feel alive,Indie
12802,12802,"Silent days, violent chase",Indie
12803,12803,We are dancing again,Indie
12804,12804,"In a dream, by the lake",Indie
12805,12805,Ah...,Indie
12806,12806,[Chorus],Indie
12807,12807,My tears are always frozen,Indie
12808,12808,I can see the air I breathe,Indie
12809,12809,Got my fingers painting pictures,Indie
12810,12810,On the glass in front of me,Indie
12811,12811,Lay me by the frozen river,Indie
12812,12812,Where the boats have passed me by,Indie
12813,12813,All I need is to remember,Indie
12814,12814,How it was to feel alive,Indie
12815,12815,Rest against my pillow like the ageing winter sun,Indie
12816,12816,Only wake each morning to remember that you're gone,Indie
12817,12817,So I drift away again,Indie
12818,12818,To winter I belong,Indie
12819,12819,Ah....,Indie
12820,12820,[Chorus],Indie
12821,12821,My tears are always frozen,Indie
12822,12822,I can see the air I breathe,Indie
12823,12823,Got my fingers painting pictures,Indie
12824,12824,On the glass in front of me,Indie
12825,12825,Lay me by the frozen river,Indie
12826,12826,Where the boats have passed me by,Indie
12827,12827,All I need is to remember,Indie
12828,12828,How it was to feel alive,Indie
12829,12829,My tears are always frozen...,Indie
12830,12830,All I need is to remember,Indie
12831,12831,How it was to feel alive,Indie
12832,12832,I need is to remember,Indie
12833,12833,How it was to feel alive,Indie
12834,12834,"Well, I may love you in the morning",Indie
12835,12835,"Like today, you'll never know",Indie
12836,12836,"Step this way, I'd find a garden",Indie
12837,12837,"Like today, you'll never know",Indie
12838,12838,"Well, you may claim that you found me",Indie
12839,12839,"Like today, you'll never know",Indie
12840,12840,"Like today, you'll never know",Indie
12841,12841,"Oh, nonetheless I must confess",Indie
12842,12842,That I'm a mess has been left to safe you,Indie
12843,12843,You're situation must be there,Indie
12844,12844,You're situation must be over the creek,Indie
12845,12845,Haunted we speak,Indie
12846,12846,But I can't of left you,Indie
12847,12847,I still haven't met you,Indie
12848,12848,"Well, I may fall into your dance",Indie
12849,12849,"Like today, I'd never know",Indie
12850,12850,We may meet with awkward hearts,Indie
12851,12851,"Like today, I'd never know",Indie
12852,12852,"Like today, I'd never know",Indie
12853,12853,"Oh, nonetheless I must confess",Indie
12854,12854,That I'm the mess has been left,Indie
12855,12855,"Well, nonetheless I must confess",Indie
12856,12856,I'm the mess has been left to save you,Indie
12857,12857,My situation must be dire,Indie
12858,12858,My situation must be over the creek,Indie
12859,12859,"And haunted we speak, and I can't of left you",Indie
12860,12860,I still haven't met you,Indie
12861,12861,If ever said too much,Indie
12862,12862,Hear my last spoken words,Indie
12863,12863,And if I never said enough,Indie
12864,12864,"Well, bleed my last spoken words",Indie
12865,12865,"Well, bleed my last spoken words",Indie
12866,12866,"Oh, nonetheless I must confess",Indie
12867,12867,That I'm the mess that has been left,Indie
12868,12868,"Well, nonetheless I must confess",Indie
12869,12869,I'm the mess that has been left to save you,Indie
12870,12870,Our situations must be dire,Indie
12871,12871,Our situation must be over the creek,Indie
12872,12872,"Haunted we speak, over the creek",Indie
12873,12873,Haunted we speak,Indie
12874,12874,That I can't of left you,Indie
12875,12875,I still haven't met you,Indie
12876,12876,Him and her,R&B
12877,12877,Life is turned.,R&B
12878,12878,The day I knew you would leave,R&B
12879,12879,I can barely breath,R&B
12880,12880,Can you hear me scream,R&B
12881,12881,O-o-o thrown in all directions,R&B
12882,12882,You epitome of perfection,R&B
12883,12883,"She's lost her will,",R&B
12884,12884,Time is standing still,R&B
12885,12885,"He walks, her, home",R&B
12886,12886,Now he walks a-lone,R&B
12887,12887,The days they turn into years,R&B
12888,12888,The eyes they drown in tears,R&B
12889,12889,Can you hear me scream,R&B
12890,12890,The way we are the way they were,R&B
12891,12891,(It's just a shadow of what's wrong),R&B
12892,12892,The time with you the time is stirred,R&B
12893,12893,"(I love you for , so long)",R&B
12894,12894,"The hearts they turn, they turn away",R&B
12895,12895,(she says to go please don't you cry),R&B
12896,12896,"Love lost was found, night turns to day",R&B
12897,12897,Time is standing still,R&B
12898,12898,[Nate],R&B
12899,12899,"I was lonely,",R&B
12900,12900,"I needed someone, to see me threw,",R&B
12901,12901,"I was at the, end of my rope,",R&B
12902,12902,"I needed someone, to cut me lose",R&B
12903,12903,"Then an angel, out of the blue,",R&B
12904,12904,"Gave me the since that I, might make it through",R&B
12905,12905,"And somehow I survived, with no rhyme or reason,",R&B
12906,12906,"And now I know I'll make It,",R&B
12907,12907,Through the miracle of you,R&B
12908,12908,[Chorus],R&B
12909,12909,"I know the Color Of Love,",R&B
12910,12910,(And It lives in side of you),R&B
12911,12911,"I know the color of truth,",R&B
12912,12912,(Its in the image of you),R&B
12913,12913,"If it comes for the heart, then you know that its true,",R&B
12914,12914,"It will color your soul, like a rainbow",R&B
12915,12915,(Like a rainbow),R&B
12916,12916,"And the color of love, is in you",R&B
12917,12917,[Shawn],R&B
12918,12918,"Like a bridge,",R&B
12919,12919,"Over troubled, troubled water",R&B
12920,12920,"You stood beside me, stood beside me",R&B
12921,12921,"And your love, did not falter",R&B
12922,12922,"And then the angel, angel in you,",R&B
12923,12923,"Gave me the strength to know,",R&B
12924,12924,"That I will get through,",R&B
12925,12925,"And that's how I survived, ain't no other reason",R&B
12926,12926,"And now I know I'll make it, through the miracle of you",R&B
12927,12927,[Chorus],R&B
12928,12928,[Wanya],R&B
12929,12929,"So girl I want to thank you,",R&B
12930,12930,"I can't thank you enough,",R&B
12931,12931,"For showing me the meaning,",R&B
12932,12932,"The meaning of true love,",R&B
12933,12933,(When I was lost and so in need you opened up your heart),R&B
12934,12934,(When I needed you to comfort me you opened up you arms),R&B
12935,12935,(I couldn't face another day you said don't be afraid),R&B
12936,12936,"You showed my heart the, showed me the way",R&B
12937,12937,[Chorus],R&B
12938,12938,[Wayna],R&B
12939,12939,"Ohh, the color of you",R&B
12940,12940,Let's stay together,R&B
12941,12941,"I, I'm I'm so in love with you",R&B
12942,12942,Whatever you want to do,R&B
12943,12943,Is all right with me,R&B
12944,12944,Cause you make me feel so brand new,R&B
12945,12945,And I want to spend my life with you,R&B
12946,12946,"Let me say that since, baby, since we've been together",R&B
12947,12947,Loving you forever,R&B
12948,12948,Is what I need,R&B
12949,12949,"Let me, be the one you come running to",R&B
12950,12950,I'll never be untrue,R&B
12951,12951,Oh baby,R&B
12952,12952,"Let's, let's stay together (gether)",R&B
12953,12953,"Lovin' you whether, whether",R&B
12954,12954,"Times are good or bad, happy or sad",R&B
12955,12955,"Oh, oh, oh, oh, yeah",R&B
12956,12956,"Whether times are good or bad, happy or sad",R&B
12957,12957,"Why, why some people break up",R&B
12958,12958,Then turn around and make up,R&B
12959,12959,I just can't see,R&B
12960,12960,"You'd never do that to me (would you, baby)",R&B
12961,12961,Staying around you is all I see,R&B
12962,12962,(Here's what I want us do),R&B
12963,12963,"Let's, we oughta stay together (gether)",R&B
12964,12964,"Loving you whether, whether",R&B
12965,12965,"Times are good or bad, happy or sad",R&B
12966,12966,Come on,R&B
12967,12967,"Let's stay,(let's stay together) let's stay together",R&B
12968,12968,"Loving you whether, whether times are good or bad",R&B
12969,12969,The radio is loud and wild,R&B
12970,12970,And I'm too drunk to spin the dial,R&B
12971,12971,Bathe my bones in alcohol,R&B
12972,12972,So I don't have to think at all,R&B
12973,12973,I was born at the bottom,R&B
12974,12974,But I never belonged,R&B
12975,12975,I'm hardly ever right,R&B
12976,12976,But I've never been wrong,R&B
12977,12977,I can't get calm,R&B
12978,12978,Amplifiers sting my teeth,R&B
12979,12979,And batter me with evil things,R&B
12980,12980,I take some drugs to fix my brain,R&B
12981,12981,They numb my tongue but miss the pain,R&B
12982,12982,I was born at the bottom,R&B
12983,12983,But I never belonged,R&B
12984,12984,I'm hardly ever right,R&B
12985,12985,But I've never been wrong,R&B
12986,12986,I got dust in my lips and a limp in my charm,R&B
12987,12987,But got a halo on my heart,R&B
12988,12988,I got a whole lot of loving for you,R&B
12989,12989,"True, true love for you",R&B
12990,12990,I got a whole lot of loving for you,R&B
12991,12991,I got a whole lot of (kiss-kiss) for you,R&B
12992,12992,Whole lot of (kiss-kiss) for you,R&B
12993,12993,I got a whole lot of kisses for you,R&B
12994,12994,I got a whole lot of (clap-clap) to do,R&B
12995,12995,A whole lot of (clap-clap) to do,R&B
12996,12996,And I'm so glad to see you,R&B
12997,12997,I got a whole lot of loving for you,R&B
12998,12998,"True, true love for you",R&B
12999,12999,I got a whole lot of loving for you,R&B
13000,13000,I got a whole lot of (kiss-kiss) for you,R&B
13001,13001,A whole lot of (kiss-kiss) for you,R&B
13002,13002,I got a whole lot of kisses for you,R&B
13003,13003,I got a whole lot of (clap-clap) to do,R&B
13004,13004,I got a whole lot of (clap-clap) to do,R&B
13005,13005,'Cause I'm so glad to see you,R&B
13006,13006,I walked into love,Indie
13007,13007,I walked into a minefield I never heard of,Indie
13008,13008,I walked into love,Indie
13009,13009,"I walked into a minefield, I never heard of",Indie
13010,13010,Her remains were spread out like the pieces of a puzzle,Indie
13011,13011,It took her three hundred and sixty five days putting them together,Indie
13012,13012,The pieces were quite difficult to distinguish from each other,Indie
13013,13013,They were tiny and the clear blue sky went on forever,Indie
13014,13014,Clearly the corners were an easy start,Indie
13015,13015,That was when everyone was still helping me out,Indie
13016,13016,"When it was time to fill in the frames, they left",Indie
13017,13017,They thought I ought to have gotten over you by then,Indie
13018,13018,Her remains were spread out like the pieces of a puzzle,Indie
13019,13019,It took her three hundred and sixty five days putting them together,Indie
13020,13020,The pieces were quite difficult to distinguish from each other,Indie
13021,13021,They were tiny and the clear blue sky went on forever,Indie
13022,13022,I wouldn't do that to you,Indie
13023,13023,I wouldn't do that to you,Indie
13024,13024,I wouldn't do that to you,Indie
13025,13025,I wouldn't do that to you,Indie
13026,13026,I walked into love,Indie
13027,13027,"I walked into a minefield, I never heard of",Indie
13028,13028,I walked into love,Indie
13029,13029,"I walked into a minefield, I never heard of",Indie
13030,13030,I never heard of,Indie
13031,13031,Bring it down,Indie
13032,13032,Spin it round,Indie
13033,13033,Take it down,Indie
13034,13034,Drop it from the top,Indie
13035,13035,I'm there,Indie
13036,13036,I'm there when you ask me to stop,Indie
13037,13037,Take care,Indie
13038,13038,and no awkward glances,Indie
13039,13039,Cuz I've just been myself,Indie
13040,13040,I know that you're a blessing disguised,Indie
13041,13041,as a curse and that you make me shiver,Indie
13042,13042,but I can't see myself in the mirror,Indie
13043,13043,Jennifer you're so damn beautiful,Indie
13044,13044,you're so damn beautiful,Indie
13045,13045,Yes you're so damn,Indie
13046,13046,and jennifer no you aint,Indie
13047,13047,vain at all no you aint,Indie
13048,13048,vain at all no you aint,Indie
13049,13049,It's hard to close my eyes when I'm ticking like a clock,Indie
13050,13050,The plot is thicker than water,Indie
13051,13051,and blood oh love can get second chances,Indie
13052,13052,cuz you'll just hide yourself,Indie
13053,13053,Know that I'm a blessing disguised,Indie
13054,13054,as a curse and that I make you shiver,Indie
13055,13055,but I can't see myself in the mirror,Indie
13056,13056,Jennifer you're so damn beautiful,Indie
13057,13057,you're so damn beautiful,Indie
13058,13058,Yes you're so damn,Indie
13059,13059,and jennifer no you aint,Indie
13060,13060,vain at all no you aint,Indie
13061,13061,vain at all no you aint,Indie
13062,13062,Please don't say I was everything you wanted,Indie
13063,13063,Since I got what I wanted,Indie
13064,13064,You know what I wanted,Indie
13065,13065,Jennifer you're so damn beautiful,Indie
13066,13066,you're so damn beautiful,Indie
13067,13067,Yes you're so damn,Indie
13068,13068,and jennifer no you aint,Indie
13069,13069,vain at all no you aint,Indie
13070,13070,vain at all no you aint,Indie
13071,13071,"I'm over it, I'm over it, I'm over it, uh huh",Indie
13072,13072,"I'm over it, I'm over it, I'm over it, uh huh",Indie
13073,13073,Even in my apartment,Indie
13074,13074,With the noise of the freeway,Indie
13075,13075,And I feel so separate,Indie
13076,13076,Yet I feel no shame,Indie
13077,13077,"I'm over it, I'm over it, I'm over it, uh huh",Indie
13078,13078,"I'm over it, I'm over it, I'm over it, uh huh",Indie
13079,13079,And all they tell me is progress,Indie
13080,13080,I don't want any part of,Indie
13081,13081,And I feel no remorse,Indie
13082,13082,"No, I feel no shame",Indie
13083,13083,Found it and it's all,Indie
13084,13084,Just as we thought it should be,Indie
13085,13085,Waited up forever,Indie
13086,13086,Or what seemed like it to me,Indie
13087,13087,And I have (and I have) no remorse (no remorse),Indie
13088,13088,For the way that I am anymore,Indie
13089,13089,No I feel (no I feel) feel no shame (feel no shame),Indie
13090,13090,If you want you could just look away,Indie
13091,13091,And I have (and I have) no remorse (no remorse),Indie
13092,13092,For the way that I am anymore,Indie
13093,13093,No I feel (no I feel) feel no shame (feel no shame),Indie
13094,13094,If you want you can just look away,Indie
13095,13095,And I have (and I have) no remorse (no remorse),Indie
13096,13096,For the way that I am anymore,Indie
13097,13097,No I feel (no I feel) feel no shame (feel no shame),Indie
13098,13098,If you want you can just look away,Indie
13099,13099,I lift my eyes up,R&B
13100,13100,To the mountains,R&B
13101,13101,Where does my help come from,R&B
13102,13102,My help comes from you,R&B
13103,13103,Maker of heaven,R&B
13104,13104,Creator of the earth,R&B
13105,13105,"Oh, how I need you Lord",R&B
13106,13106,You are my only hope,R&B
13107,13107,You're my only prayer,R&B
13108,13108,So I will wait for you,R&B
13109,13109,To come and rescue me,R&B
13110,13110,Come and give me life,R&B
13111,13111,Well I guess I'm not the only one who has issues letting go,R&B
13112,13112,Cause I'm desperately trying to hold on to what's left of my past,R&B
13113,13113,My heart could run a marathon when I see your smile in old photographs,R&B
13114,13114,The look on your face screams that you're sad but don't worry darling,R&B
13115,13115,"Those light eyes,",R&B
13116,13116,They'll never burn out,R&B
13117,13117,And it seems like my idea,R&B
13118,13118,Of what feels like home is slipping away,R&B
13119,13119,"Out of my hands and I keep holding, I keep holding on to",R&B
13120,13120,"Well I could tell you weren't satisfied, cause I'm a fucking screw up",R&B
13121,13121,So here's the mess of words I've piled into a song for you,R&B
13122,13122,And could you tell that I'm trying?,R&B
13123,13123,It's just my way with words is completely obsolete,R&B
13124,13124,And I've been thinking about letting go,R&B
13125,13125,And it seems like my idea,R&B
13126,13126,Of what feels like home is slipping away,R&B
13127,13127,"Out of my hands and I keep holding, I keep holding on to",R&B
13128,13128,(woah oh oh oh oh),R&B
13129,13129,"and I keep holding, I keep holding on to",R&B
13130,13130,(woah oh oh oh oh),R&B
13131,13131,"and I keep holding, I keep holding on to",R&B
13132,13132,And it seems like my idea,R&B
13133,13133,Of what feels like home is slipping away,R&B
13134,13134,"Out of my hands and I keep holding, I keep holding on to",R&B
13135,13135,And it seems like my idea,R&B
13136,13136,Of what feels like home is slipping away,R&B
13137,13137,"Out of my hands and I keep holding, I keep holding on to",R&B
13138,13138,i remember times when we were young,R&B
13139,13139,so whats safisticated seems like nothing could go wrong,R&B
13140,13140,and all the nights grew long and lovely,R&B
13141,13141,but now the times have changed and eveythings so complicated,R&B
13142,13142,everything feels wrong and i dont know what seperated us,R&B
13143,13143,you think boys and girls are just toys made for 1 another but i got news for you even toys can't hurt eachother,R&B
13144,13144,but now the times haves changed and eveythings so complicated i don't know what went wrong and all the nights all long and lonely,R&B
13145,13145,once upon a time we had it made but it just slipped away but its too bad that things like that could get the best of us,R&B
13146,13146,you think that boys and girls are just toys made for one another but i got news for you even toys can hurt eachother,R&B
13147,13147,you think boys and girls are just toys made for 1 another but i got news for you even toys can hurt eachother,R&B
13148,13148,you think boys and girls are just toys made for one another but i got news for you even toys can hurt eachother,R&B
13149,13149,The old days have gone that had use for a man,Folk
13150,13150,"Who supported his laird-ship, protectin' his land.",Folk
13151,13151,"Who in times of unrest, would have died for his lord",Folk
13152,13152,Now the soldiers of England have taken his broad sword.,Folk
13153,13153,"And there's fire in the glen, fire in the glen!",Folk
13154,13154,But no fire in the eyes of our Highland men...,Folk
13155,13155,And the laird has a smile for the makers of graves,Folk
13156,13156,For the builders of empires and the keepers of slaves,Folk
13157,13157,For he kept his great home losing nothing but pride,Folk
13158,13158,Though his kinsmen lay huddled along the shore-side...,Folk
13159,13159,And there's fire in the glen...,Folk
13160,13160,So beware of their banners and the general's lies,Folk
13161,13161,"There's no glory for the poor man, no glittering prize",Folk
13162,13162,"For we gave all we had, now our homes they fall down",Folk
13163,13163,"And I cry out ""Republic!"" and allegiance to no crown.",Folk
13164,13164,And there's fire in the glen...,Folk
13165,13165,The old days have gone that had use for a man,Folk
13166,13166,"Who supported his laird-ship, protecting his land",Folk
13167,13167,"Who in times of unrest, he would have dies for his lord",Folk
13168,13168,Now the soldiers of England have taken his broad sword,Folk
13169,13169,"And there's fire in the glen, fire in the glen",Folk
13170,13170,But no fire in the eyes of our Highland men,Folk
13171,13171,"And there's fire in the glen, fire in the glen",Folk
13172,13172,But no fire in the eyes of our Highland men,Folk
13173,13173,"Oh, the night (yes, the night)",Indie
13174,13174,It comes crawlin' in.,Indie
13175,13175,"It comes crawlin' in, oh it comes crawlin' in.",Indie
13176,13176,"Well, the night (yes, the night)",Indie
13177,13177,It comes crawlin' in.,Indie
13178,13178,"The night-time, it comes crawlin' in.",Indie
13179,13179,"I'm gonna take your heart, and put it in my pocket.",Indie
13180,13180,"Your heart is in my pocket, and there's a light inside my hand.",Indie
13181,13181,"I'm gonna take your heart, and put it in my pocket,",Indie
13182,13182,"When the night-time, it comes crawlin' in.",Indie
13183,13183,"Well, the night (yes, the night)",Indie
13184,13184,It comes crawlin' in.,Indie
13185,13185,"It comes crawlin' in, oh it comes crawlin' in.",Indie
13186,13186,"Well, the night (the funky night)",Indie
13187,13187,It comes crawlin' in.,Indie
13188,13188,"The night-time, it comes crawlin' in.",Indie
13189,13189,"I'm gonna take your heart, and put it in my pocket.",Indie
13190,13190,"Your heart is in my pocket, and there's a light inside my hand.",Indie
13191,13191,"I'm gonna take your heart, and put it in my pocket,",Indie
13192,13192,"When the night-time, it comes crawlin' in.",Indie
13193,13193,I'm on your side,Indie
13194,13194,And we're always right,Indie
13195,13195,It's perfect,Indie
13196,13196,And worth it,Indie
13197,13197,And you're on my side,Indie
13198,13198,And we're always right,Indie
13199,13199,It's the circuit,Indie
13200,13200,That gets worse yet,Indie
13201,13201,I'm on you side,Indie
13202,13202,And we're always right,Indie
13203,13203,It's the circuit,Indie
13204,13204,That gets worse yet,Indie
13205,13205,So leave me to die in the comfort,Indie
13206,13206,Of my own home,Indie
13207,13207,Of my own home,Indie
13208,13208,Of my own,Indie
13209,13209,"There I go, there I go, there I go",R&B
13210,13210,"There I go,",R&B
13211,13211,"Pretty baby, you are the soul who snaps my control",R&B
13212,13212,Such a funny thing but every time you're near me,R&B
13213,13213,I never can behave,R&B
13214,13214,You give me a smile and then I'm wrapped up in your magic,R&B
13215,13215,"There's music all around me, crazy music",R&B
13216,13216,Music that keeps calling me so very close to you,R&B
13217,13217,Turns me your slave,R&B
13218,13218,Come and do with me any little thing you want to,R&B
13219,13219,"Anything baby, just let me get next to you",R&B
13220,13220,Am I insane or do I really see heaven in your eyes?,R&B
13221,13221,Bright as stars that shine up above you in the clear blue skies,R&B
13222,13222,How I worry about you,R&B
13223,13223,Just can't live my life without you,R&B
13224,13224,"Baby come here, don't have no fear",R&B
13225,13225,"Oh, is there a wonder why",R&B
13226,13226,I'm really feeling in the mood for love?,R&B
13227,13227,So tell me why stop to think,R&B
13228,13228,"About this weather, my dear?",R&B
13229,13229,This little dream might fade away,R&B
13230,13230,"There I go talking out of my head again, oh baby",R&B
13231,13231,Won't you come and put our two hearts together?,R&B
13232,13232,That would make me strong and brave,R&B
13233,13233,"Oh when we are one, I'm not afraid, I'm not afraid",R&B
13234,13234,If there's a cloud up above us,R&B
13235,13235,Go on and let it rain,R&B
13236,13236,I'm sure our love together will endure a hurricane,R&B
13237,13237,Oh my baby,R&B
13238,13238,Won't you please let me love you,R&B
13239,13239,And give a relief from this awful misery?,R&B
13240,13240,"What is all this talk about loving me, my sweet?",R&B
13241,13241,"I am not afraid, not anymore, not like before",R&B
13242,13242,Can't you understand me?,R&B
13243,13243,"Now baby, please pull yourself together, do it soon",R&B
13244,13244,"My soul's on fire, come on and take me",R&B
13245,13245,"I'll be what you make me, my darling, my sweet",R&B
13246,13246,"Oh baby, you make me feel so good",R&B
13247,13247,Let me take you by the hand,R&B
13248,13248,Come let us visit out there,R&B
13249,13249,In that new promised land,R&B
13250,13250,Maybe there we can find,R&B
13251,13251,A good place to use a loving state of mind,R&B
13252,13252,I'm so tired of being without,R&B
13253,13253,And never knowing what love's about,R&B
13254,13254,"James Moody, you can come on in man",R&B
13255,13255,And you can blow now if you want to,R&B
13256,13256,We're through.,R&B
13257,13257,"Its undeniable that we should be together,",R&B
13258,13258,"Its unbelievable how i use to say that i found that girl,",R&B
13259,13259,"The basis is need to know, if you don't know just how I feel,",R&B
13260,13260,"Then let me show you now that I'm for real,",R&B
13261,13261,"If all things in time, time will reveal,",R&B
13262,13262,Yeah oh,R&B
13263,13263,"1, you're like a dream come true",R&B
13264,13264,"2, just wanna be with you",R&B
13265,13265,"3, girl it's plain to see that your the only one for me and",R&B
13266,13266,"4, repeat steps 1 through 3",R&B
13267,13267,"5, make you fall in love with me",R&B
13268,13268,If ever I believe my work is done then I'll start back at one yeah eh yeah,R&B
13269,13269,It's so incredible the way things work themselves out.,R&B
13270,13270,And all emotional once you know what its all about,R&B
13271,13271,hey,R&B
13272,13272,and undesirable for us to be apart,R&B
13273,13273,I never would have made it very far,R&B
13274,13274,'Cause you know you got the keys to my heart,R&B
13275,13275,"1, you're like a dream come true",R&B
13276,13276,"2, just wanna be with you",R&B
13277,13277,"3, girl it's plain to see that your the only one for me and",R&B
13278,13278,"4, repeat steps 1 through 3",R&B
13279,13279,"5, make you fall in love with me",R&B
13280,13280,If ever I believe my work is done then I'll start back at one,R&B
13281,13281,Say farewell to the dark of night and see the coming of the sun.,R&B
13282,13282,I feel like a little child whose life has just begun,R&B
13283,13283,You came and bought this life,R&B
13284,13284,in to this lonely heart of mine,R&B
13285,13285,You threw out the lifeline,R&B
13286,13286,Just in the nick of time,R&B
13287,13287,"1, you're like a dream come true",R&B
13288,13288,"2, just wanna be with you",R&B
13289,13289,"3, girl it's plain to see that your the only one for me and",R&B
13290,13290,"4, repeat steps 1 through 3",R&B
13291,13291,"5, make you fall in love with me",R&B
13292,13292,If ever I believe my work is done then I'll start back at one,R&B
13293,13293,Verse 1:,Folk
